id,uid,password,first_name,last_name,username,email,avatar,gender,phone_number,social_insurance_number,date_of_birth,employment,address,credit_card,subscription,dt_current_timestamp
1705,20d49bf1-f1cf-4a3b-acf1-f118d2dc621a,yT6Txo81$p,Kevin,Mcclain,powellfrancisco,james97@example.net,https://dummyimage.com/165x268,Female,+1-363-997-1456x9667,645-70-0713,1944-03-09,"{'title': 'Field seismologist', 'key_skill': 'Teamwork'}","{'city': 'Kevinville', 'street_name': 'Troy Square', 'street_address': '119 Robinson Ridge', 'zip_code': '83920', 'state': 'Arkansas', 'country': 'Saint Pierre and Miquelon', 'coordinates': {'lat': -58.0724645, 'lng': -109.876724}}","{'id': '2345', 'uid': 'd6abd12b-616f-438e-b9a9-9a21f5200856', 'credit_card_number': '9653-5174-5020-6521', 'credit_card_expiry_date': '2030-03-01', 'credit_card_type': 'laser', 'user_id': '20d49bf1-f1cf-4a3b-acf1-f118d2dc621a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6268', 'uid': 'df3cb431-9f77-4dbd-9204-dde81eedff5f', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Bitcoins', 'subscription_term': 'Weekly', 'payment_term': 'Monthly Payment', 'user_id': '20d49bf1-f1cf-4a3b-acf1-f118d2dc621a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
5159,46d228b2-a4f7-4d2b-954e-a34eda44265f,#yaEbwkW!7,Richard,Jimenez,romerogabriel,johnsonholly@example.net,https://dummyimage.com/1023x931,Male,(751)725-1825,233-94-2897,1967-12-07,"{'title': 'Textile designer', 'key_skill': 'Teamwork'}","{'city': 'North Jerryborough', 'street_name': 'Taylor Mount', 'street_address': '845 Randall Turnpike Apt. 934', 'zip_code': '24763', 'state': 'Massachusetts', 'country': 'Armenia', 'coordinates': {'lat': 66.8110025, 'lng': 90.660176}}","{'id': '6465', 'uid': 'cb5e8c96-708f-43de-853a-77c8b7b282a0', 'credit_card_number': '3115-2424-4464-2580', 'credit_card_expiry_date': '2022-12-01', 'credit_card_type': 'diners_club', 'user_id': '46d228b2-a4f7-4d2b-954e-a34eda44265f', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1717', 'uid': '4ad715f2-92d5-415f-beea-e197abeafd10', 'plan': 'Platinum', 'status': 'Cancelled', 'payment_method': 'Alipay', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': '46d228b2-a4f7-4d2b-954e-a34eda44265f', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8630,13999614-667e-47f5-b9d8-ba4e8ba4aebd,sqmz@7Au)Z,Albert,Smith,jennifer92,westjessica@example.net,https://dummyimage.com/175x320,Other,(966)633-7638x1999,873-04-7223,1985-04-20,"{'title': 'Community arts worker', 'key_skill': 'Teamwork'}","{'city': 'Tarastad', 'street_name': 'Jones Roads', 'street_address': '061 William Estate Apt. 298', 'zip_code': '70113', 'state': 'Maine', 'country': 'Denmark', 'coordinates': {'lat': 81.9943735, 'lng': 26.940489}}",{},"{'user_id': '13999614-667e-47f5-b9d8-ba4e8ba4aebd', 'subscription_id': '9863ad1b-46f0-4144-80cf-1777352223ee', 'plan': 'Platinum', 'status': 'Cancelled', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532679
9030,f667ef07-e8e1-451f-9f31-4d5d96d93708,2!XF4Rc^@0,Jeffrey,Stafford,iyoung,samanthawilson@example.net,https://dummyimage.com/451x221,Female,(463)506-5837,623-86-5899,1923-09-03,"{'title': 'Photographer', 'key_skill': 'Teamwork'}","{'city': 'West Michael', 'street_name': 'Christian Throughway', 'street_address': '24660 Ramos Springs Apt. 331', 'zip_code': '77385', 'state': 'Kentucky', 'country': 'American Samoa', 'coordinates': {'lat': 15.853695, 'lng': -49.983431}}",{},"{'user_id': 'f667ef07-e8e1-451f-9f31-4d5d96d93708', 'subscription_id': '0ec144e4-a5cb-41e4-980c-f040a11b934e', 'plan': 'Silver', 'status': 'Idle', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532679
9238,cea417dd-cbc7-4f89-ba2a-9c825e3b8425,lrn7HPUs%S,Laurie,Bradley,charles73,jescobar@example.com,https://dummyimage.com/574x911,Other,+1-854-696-7034x31978,680-70-4485,1947-09-28,"{'title': 'Educational psychologist', 'key_skill': 'Teamwork'}","{'city': 'Liutown', 'street_name': 'Ortiz Row', 'street_address': '40576 Cline Mountains Suite 665', 'zip_code': '82925', 'state': 'Mississippi', 'country': 'Germany', 'coordinates': {'lat': 15.8229595, 'lng': 48.078011}}",{},"{'user_id': 'cea417dd-cbc7-4f89-ba2a-9c825e3b8425', 'subscription_id': 'b6ec3c85-dd2d-4e04-a056-df51de154b22', 'plan': 'Silver', 'status': 'Active', 'payment_method': 'Bitcoin', 'dt_current_timestamp': '1705529035'}",1705532679
7667,1364378e-9e97-4db0-8f8c-830bee169e0d,&bH9aUNl08,Heather,Parker,hollandmarcus,stephenalvarez@example.org,https://placekitten.com/249/721,Male,+1-666-355-2701,741-84-7944,1926-08-06,"{'title': 'Health and safety adviser', 'key_skill': 'Teamwork'}","{'city': 'Cortezmouth', 'street_name': 'Susan Island', 'street_address': '2036 Lisa Circles Suite 087', 'zip_code': '59756', 'state': 'New Hampshire', 'country': 'Equatorial Guinea', 'coordinates': {'lat': 58.408501, 'lng': -66.143343}}","{'id': '4990', 'uid': 'ae29f8a6-7d55-4bc7-bc54-17f56ada9fdd', 'credit_card_number': '9489-1107-3436-7794', 'credit_card_expiry_date': '2030-04-01', 'credit_card_type': 'diners_club', 'user_id': '1364378e-9e97-4db0-8f8c-830bee169e0d', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1002', 'uid': '948c3b1a-fa61-4974-99ae-54f6bd5d05fc', 'plan': 'Basic', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '1364378e-9e97-4db0-8f8c-830bee169e0d', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
6647,02dcfb1c-241d-4a7f-aa87-d40c390a94e7,)Ko3cDOzfp,Jennifer,Stokes,wdorsey,james30@example.com,https://placekitten.com/727/1012,Male,945-718-9268x4618,113-17-5346,1988-04-09,"{'title': 'Conservation officer, nature', 'key_skill': 'Teamwork'}","{'city': 'Princeport', 'street_name': 'Gary Trail', 'street_address': '1760 Riley Gateway Apt. 395', 'zip_code': '83483', 'state': 'Tennessee', 'country': 'Niue', 'coordinates': {'lat': -63.559555, 'lng': 151.640498}}",{},"{'user_id': '02dcfb1c-241d-4a7f-aa87-d40c390a94e7', 'subscription_id': '36dabd7e-b8ad-4558-92aa-686c8fdd61e1', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532679
1209,710a1182-6028-45f3-956a-a7a83d3dde98,o7Y%am0%&_,Cynthia,Clarke,larrygonzales,markparker@example.org,https://dummyimage.com/1013x707,Other,3564148972,830-71-1506,1908-12-06,"{'title': 'Corporate investment banker', 'key_skill': 'Teamwork'}","{'city': 'Sandraside', 'street_name': 'Wright Highway', 'street_address': '1326 William Plains Suite 602', 'zip_code': '24707', 'state': 'Arizona', 'country': 'Bangladesh', 'coordinates': {'lat': 80.5865005, 'lng': -55.833575}}","{'id': '6279', 'uid': 'da2e8613-6d6e-445e-94b0-03df917316ea', 'credit_card_number': '7087-1384-2584-8876', 'credit_card_expiry_date': '2028-10-01', 'credit_card_type': 'mastercard', 'user_id': '710a1182-6028-45f3-956a-a7a83d3dde98', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5229', 'uid': 'a7ccaeaf-addf-43c7-beae-d0c2df164d34', 'plan': 'Gold', 'status': 'Cancelled', 'payment_method': 'Money Transfer', 'subscription_term': 'Lifetime', 'payment_term': 'Full Subscription', 'user_id': '710a1182-6028-45f3-956a-a7a83d3dde98', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7391,6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a,*9^4GT1r1C,Robert,Cruz,jonathan36,lbrown@example.net,https://dummyimage.com/934x207,Male,+1-990-255-7412x8811,181-85-2865,2002-07-23,"{'title': 'Architectural technologist', 'key_skill': 'Teamwork'}","{'city': 'Leemouth', 'street_name': 'Smith Road', 'street_address': '5809 Nicole Crossing Suite 103', 'zip_code': '47834', 'state': 'Michigan', 'country': 'Northern Mariana Islands', 'coordinates': {'lat': 85.2671, 'lng': 95.91583}}","{'id': '9440', 'uid': 'b501f577-259c-4f26-ad8a-15dd9c6d22e0', 'credit_card_number': '4739-3966-6814-3028', 'credit_card_expiry_date': '2023-12-01', 'credit_card_type': 'visa', 'user_id': '6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5543', 'uid': 'ca729b3d-0097-48ec-97f8-91be70eaf097', 'plan': 'Basic', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Monthly', 'payment_term': 'Payment in Advance', 'user_id': '6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7390,f16de98a-dc64-4441-a9b1-89b6faa32437,(0KEnY#EDT,Elijah,Johns,schmittglenn,abigailhendricks@example.org,https://picsum.photos/131/336,Male,+1-890-778-0755x82126,388-14-9453,1984-01-06,"{'title': 'Interior and spatial designer', 'key_skill': 'Teamwork'}","{'city': 'Beardberg', 'street_name': 'Jacqueline Orchard', 'street_address': '3463 Allen Route Suite 490', 'zip_code': '77978', 'state': 'North Carolina', 'country': 'Brunei Darussalam', 'coordinates': {'lat': 70.909485, 'lng': -4.938805}}",{},"{'user_id': 'f16de98a-dc64-4441-a9b1-89b6faa32437', 'subscription_id': '6b04f9bb-2cca-41f3-9112-6c5c7afcd578', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532679
7677,1349a254-2315-4b03-8d00-78916c2539a6,+O8ZAKa(5+,Luis,Mendez,hernandezmeredith,ugomez@example.org,https://placekitten.com/118/797,Male,001-801-316-5623x33813,501-07-4953,2003-04-14,"{'title': 'Television camera operator', 'key_skill': 'Teamwork'}","{'city': 'New Jordanview', 'street_name': 'Noah Inlet', 'street_address': '03995 Amy Ways Apt. 957', 'zip_code': '74431', 'state': 'Maine', 'country': 'Turkmenistan', 'coordinates': {'lat': 16.8365235, 'lng': 0.360677}}","{'id': '5768', 'uid': '277cdfe1-93fe-4c9f-ab91-21283dd319b5', 'credit_card_number': '8768-3064-5561-6727', 'credit_card_expiry_date': '2029-11-01', 'credit_card_type': 'visa', 'user_id': '1349a254-2315-4b03-8d00-78916c2539a6', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9169', 'uid': '01141e1e-8225-4ba4-acc9-b14f94c16982', 'plan': 'Standard', 'status': 'Cancelled', 'payment_method': 'Paypal', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': '1349a254-2315-4b03-8d00-78916c2539a6', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
1925,da5ef7c1-5c6f-4de3-869b-733dd2ae6b40,8v$Nrw6I)m,Tracy,Hunt,gmorris,gspencer@example.com,https://dummyimage.com/234x589,Male,4325274546,066-38-7647,1925-08-04,"{'title': 'Engineer, production', 'key_skill': 'Teamwork'}","{'city': 'Patrickchester', 'street_name': 'Linda Corner', 'street_address': '854 Andrew Orchard', 'zip_code': '05033', 'state': 'Illinois', 'country': 'Israel', 'coordinates': {'lat': 33.7563525, 'lng': 179.343012}}","{'id': '5474', 'uid': '49c06603-e2eb-49bf-bb18-d120b45ae0fb', 'credit_card_number': '1499-9350-8680-3058', 'credit_card_expiry_date': '2026-02-01', 'credit_card_type': 'diners_club', 'user_id': 'da5ef7c1-5c6f-4de3-869b-733dd2ae6b40', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5712', 'uid': '08461662-ee09-4991-af0c-060dafb267ee', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Alipay', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': 'da5ef7c1-5c6f-4de3-869b-733dd2ae6b40', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8471,a0db50a9-50b1-49ef-9970-8e3acebb5038,8cXBiNvs@5,Brian,Heath,vmiller,amandaking@example.org,https://dummyimage.com/16x849,Other,9874003313,139-89-1044,1955-05-06,"{'title': 'Town planner', 'key_skill': 'Teamwork'}","{'city': 'Davisport', 'street_name': 'Kristin Ports', 'street_address': '458 Hannah Crossing Apt. 168', 'zip_code': '88487', 'state': 'Massachusetts', 'country': 'Armenia', 'coordinates': {'lat': 36.4289465, 'lng': 34.743585}}","{'id': '6454', 'uid': '9071b20a-c324-404d-ba10-25f429823f49', 'credit_card_number': '6274-7676-3473-3479', 'credit_card_expiry_date': '2021-09-01', 'credit_card_type': 'visa', 'user_id': 'a0db50a9-50b1-49ef-9970-8e3acebb5038', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8208', 'uid': '673749aa-d8c5-46ee-b8e2-0c8a7c21d899', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Paypal', 'subscription_term': 'Weekly', 'payment_term': 'Full Subscription', 'user_id': 'a0db50a9-50b1-49ef-9970-8e3acebb5038', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8126,04681b72-620c-4db6-97b5-b406947e25ec,26EcXmEq*$,William,Rodriguez,hannahflowers,hernandezphilip@example.org,https://dummyimage.com/439x281,Female,420.535.0398x521,557-44-8801,2003-12-21,"{'title': 'Oncologist', 'key_skill': 'Teamwork'}","{'city': 'Conradville', 'street_name': 'Sharp Parkway', 'street_address': '254 Joseph Route Suite 763', 'zip_code': '19831', 'state': 'Florida', 'country': 'Ireland', 'coordinates': {'lat': 29.4202135, 'lng': 89.826191}}","{'id': '2972', 'uid': 'c4028edd-ea40-457a-8d29-9f2c96dbd44d', 'credit_card_number': '9885-1542-7575-8013', 'credit_card_expiry_date': '2029-02-01', 'credit_card_type': 'laser', 'user_id': '04681b72-620c-4db6-97b5-b406947e25ec', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1675', 'uid': '95c0f614-592b-4ff0-9ca6-9da3cd3a2de4', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '04681b72-620c-4db6-97b5-b406947e25ec', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
2566,73f6adf8-a33e-47ce-832a-51f15d0e0a2d,NmH4h_Il**,Roy,Morales,susan20,michaelestes@example.net,https://dummyimage.com/710x223,Female,510-553-6007x3472,548-55-9002,1969-10-27,"{'title': 'Patent examiner', 'key_skill': 'Teamwork'}","{'city': 'Stanleyville', 'street_name': 'Brandy Fort', 'street_address': '2135 Barnett Camp', 'zip_code': '37860', 'state': 'Idaho', 'country': 'Mauritania', 'coordinates': {'lat': -52.0685705, 'lng': -126.660846}}","{'id': '1037', 'uid': '543a97dc-9fbd-42fa-b264-bd813c3d2d13', 'credit_card_number': '8152-1115-3923-8564', 'credit_card_expiry_date': '2021-06-01', 'credit_card_type': 'discover', 'user_id': '73f6adf8-a33e-47ce-832a-51f15d0e0a2d', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8672', 'uid': '6a73f2b9-7f70-4faf-b54d-0b757fd9eada', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Weekly', 'payment_term': 'Pay per Use', 'user_id': '73f6adf8-a33e-47ce-832a-51f15d0e0a2d', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7093,113eb2a1-0b23-414b-8a66-0c044d14c874,K$8HiFaVz(,Michelle,Walker,zmcintosh,karenreid@example.net,https://dummyimage.com/510x461,Female,597.320.8065x20427,323-43-0608,2005-06-07,"{'title': 'Leisure centre manager', 'key_skill': 'Teamwork'}","{'city': 'Weberville', 'street_name': 'Yesenia Haven', 'street_address': '3463 Cooley Wall Suite 240', 'zip_code': '81887', 'state': 'North Dakota', 'country': 'Costa Rica', 'coordinates': {'lat': 26.262901, 'lng': -154.893607}}","{'id': '2509', 'uid': '0bf1b88f-d44c-4141-9cfd-4ce6333f9855', 'credit_card_number': '1101-3723-3312-5824', 'credit_card_expiry_date': '2027-11-01', 'credit_card_type': 'laser', 'user_id': '113eb2a1-0b23-414b-8a66-0c044d14c874', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1816', 'uid': '629e550e-017b-4b2f-855f-a4ea0c4f2f5c', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Paypal', 'subscription_term': 'Monthly', 'payment_term': 'Payment in Advance', 'user_id': '113eb2a1-0b23-414b-8a66-0c044d14c874', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8856,4b1ccd90-31e9-4009-9291-71bc3517c8d6,743XSUOv^A,Michael,Stevens,jamieolson,barbara57@example.org,https://picsum.photos/766/969,Other,956.255.8515,602-17-3824,1982-03-19,"{'title': 'Armed forces operational officer', 'key_skill': 'Teamwork'}","{'city': 'Zimmermantown', 'street_name': 'Johnson Inlet', 'street_address': '51420 Jonathan Canyon', 'zip_code': '72231', 'state': 'Nevada', 'country': 'Uruguay', 'coordinates': {'lat': -28.262293, 'lng': -134.424505}}",{},"{'user_id': '4b1ccd90-31e9-4009-9291-71bc3517c8d6', 'subscription_id': '886d971e-c043-4802-a0ae-df3028cc39c9', 'plan': 'Gold', 'status': 'Active', 'payment_method': 'Visa', 'dt_current_timestamp': '1705529035'}",1705532679
8455,c21ad10f-9ac9-4293-a1e6-bb399a209537,8!*yg4Kyhb,Noah,Johnson,swalsh,jserrano@example.net,https://dummyimage.com/341x849,Male,+1-398-934-5686x86217,101-68-4165,1910-05-06,"{'title': 'TEFL teacher', 'key_skill': 'Teamwork'}","{'city': 'East Timothychester', 'street_name': 'Brandon Station', 'street_address': '5538 Whitney Camp Apt. 479', 'zip_code': '59226', 'state': 'Alabama', 'country': 'Namibia', 'coordinates': {'lat': 0.5634325, 'lng': -54.590957}}","{'id': '7004', 'uid': 'c98f3e44-94f5-4e31-98df-6b3a81821d5e', 'credit_card_number': '5111-1229-4612-8818', 'credit_card_expiry_date': '2026-12-01', 'credit_card_type': 'diners_club', 'user_id': 'c21ad10f-9ac9-4293-a1e6-bb399a209537', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6055', 'uid': '632b90c9-a0ce-4b8b-b679-991ca9c5c42d', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Money Transfer', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': 'c21ad10f-9ac9-4293-a1e6-bb399a209537', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
6338,089b7cb7-f57c-4565-9998-3943ce3d93f4,_dXJujI*n3,Beverly,Vasquez,fsingleton,fcarrillo@example.org,https://picsum.photos/117/128,Other,960-996-0492x1088,191-83-2893,1912-01-18,"{'title': 'Scientist, research (maths)', 'key_skill': 'Teamwork'}","{'city': 'Reneefurt', 'street_name': 'Mary Neck', 'street_address': '885 Green Isle', 'zip_code': '37855', 'state': 'Florida', 'country': 'Aruba', 'coordinates': {'lat': 7.3363065, 'lng': 25.634982}}","{'id': '2518', 'uid': '89ae7f69-5998-4491-9951-b2431d4444d8', 'credit_card_number': '6411-5188-2939-4660', 'credit_card_expiry_date': '2025-12-01', 'credit_card_type': 'visa', 'user_id': '089b7cb7-f57c-4565-9998-3943ce3d93f4', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3179', 'uid': '947bdbcf-5397-447f-a951-2b78ec50ddc9', 'plan': 'Standard', 'status': 'Cancelled', 'payment_method': 'Money Transfer', 'subscription_term': 'Quinquennal', 'payment_term': 'Pay per Use', 'user_id': '089b7cb7-f57c-4565-9998-3943ce3d93f4', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7740,f41b947d-7d9e-4277-b76f-0ff107e1c68f,uKu+93Dxl$,Andrew,Collier,mitchellcaleb,greenanthony@example.org,https://placekitten.com/581/461,Other,876-478-5735,079-55-9779,1940-06-03,"{'title': 'Loss adjuster, chartered', 'key_skill': 'Teamwork'}","{'city': 'Nelsonborough', 'street_name': 'Henderson Pass', 'street_address': '254 Kevin Camp Apt. 833', 'zip_code': '32146', 'state': 'North Dakota', 'country': 'Central African Republic', 'coordinates': {'lat': -27.5810485, 'lng': 137.754107}}","{'id': '9107', 'uid': 'bbc1f60d-b11d-4300-ab14-492b32cf12f6', 'credit_card_number': '3439-4933-5155-4371', 'credit_card_expiry_date': '2026-04-01', 'credit_card_type': 'discover', 'user_id': 'f41b947d-7d9e-4277-b76f-0ff107e1c68f', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6623', 'uid': '8449a695-b7b4-4137-a4d9-1aa6d7f54e73', 'plan': 'Bronze', 'status': 'Cancelled', 'payment_method': 'Alipay', 'subscription_term': 'Yearly', 'payment_term': 'Full Subscription', 'user_id': 'f41b947d-7d9e-4277-b76f-0ff107e1c68f', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
4690,5137b65a-d810-43be-8a9f-04a6f33d4dbe,3+83JTKLxz,Katherine,Welch,mmccarthy,briangonzales@example.net,https://placekitten.com/384/505,Female,001-201-297-6009x3189,161-09-4405,1960-02-14,"{'title': 'Osteopath', 'key_skill': 'Teamwork'}","{'city': 'New Samuelton', 'street_name': 'Luis Lake', 'street_address': '9116 Harvey Loop', 'zip_code': '42193', 'state': 'Hawaii', 'country': 'Netherlands Antilles', 'coordinates': {'lat': -9.327602, 'lng': 2.303396}}","{'id': '7140', 'uid': '270ea5f8-8c0a-4c2b-9444-e3221eff3fb1', 'credit_card_number': '1207-4346-4327-9700', 'credit_card_expiry_date': '2030-01-01', 'credit_card_type': 'diners_club', 'user_id': '5137b65a-d810-43be-8a9f-04a6f33d4dbe', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3705', 'uid': 'f71eb518-e4aa-4654-984a-d44cafe0727a', 'plan': 'Standard', 'status': 'Blocked', 'payment_method': 'Paypal', 'subscription_term': 'Monthly', 'payment_term': 'Full Subscription', 'user_id': '5137b65a-d810-43be-8a9f-04a6f33d4dbe', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
4165,124a2070-33d7-47c7-bcbe-2d0b3a6c5611,RZziSpQs^4,Cindy,Vazquez,vorr,mossdavid@example.net,https://dummyimage.com/907x192,Male,911.219.8842,667-99-1846,2008-04-13,"{'title': 'Adult nurse', 'key_skill': 'Teamwork'}","{'city': 'North Carlaport', 'street_name': 'Richard Burg', 'street_address': '409 Aguilar Corner Apt. 081', 'zip_code': '61255', 'state': 'Alaska', 'country': 'Hong Kong', 'coordinates': {'lat': -6.5244775, 'lng': -62.546377}}","{'id': '3087', 'uid': '315f9b75-7532-46d3-af3f-754afbf89eca', 'credit_card_number': '3634-8925-8593-2674', 'credit_card_expiry_date': '2029-11-01', 'credit_card_type': 'visa', 'user_id': '124a2070-33d7-47c7-bcbe-2d0b3a6c5611', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2894', 'uid': '569d4800-0e30-448a-88c7-0b4b8473704f', 'plan': 'Platinum', 'status': 'Blocked', 'payment_method': 'Alipay', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': '124a2070-33d7-47c7-bcbe-2d0b3a6c5611', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
